 , ,Wild_Marker.Argentina ,Bhima.Austria ,Florac.Austria ,Gingor.Austria ,jacenat.Austria ,YMK1234.Austria ,henryuuk.Belgium ,Inquatitis.Belgium ,JebusGobson.Belgium ,Leprecon.Belgium ,modomario.Belgium ,Nemo84.Belgium ,Quazz.Belgium ,silverionmox.Belgium ,TheApatheist.Belgium ,9A4172.Bosnia ,hab136.Bulgaria ,guildensterncrantz.Croatia ,neohellpoet.Croatia ,kristynaZ.Czech ,Buffalox.Denmark ,DarthSatoris.Denmark ,Gareth321.Denmark ,Skulder.Denmark ,ThereIsAThingForThat.Denmark ,The_Serious_Account.Denmark ,AnTyx.Estonia ,h2ppyme.Estonia ,noys.Estonia ,ArttuH5N1.Finland ,Delheru.Finland ,falconbox.Finland ,Jushak.Finland ,KapteeniJ.Finland ,kerat.Finland ,makoivis.Finland ,spin0.Finland ,justkjfrost.France ,Kalulosu.France ,keepthepace.France ,Low_discrepancy.France ,MartelFirst.France ,Radulno.France ,ScalSaver.France ,UnluckyLuke.France ,yoshi570.France ,afito.Germany ,Asyx.Germany ,barsoap.Germany ,Chariotwheel.Germany ,DerberAuner.Germany ,DocTomoe.Germany ,Doldenberg.Germany ,escalat0r.Germany ,FrigOffCyrus.Germany ,greenascanbe.Germany ,IHaTeD2.Germany ,iTomes.Germany ,king_of_the_universe.Germany ,Loki-L.Germany ,MarktpLatz.Germany ,misnamed.Germany ,MisterMysterios.Germany ,R88SHUN.Germany ,rEvolutionTU.Germany ,reymt.Germany ,Roflkopt3r.Germany ,roionsteroids.Germany ,SAKUJ0.Germany ,skgoa.Germany ,thewindinthewillows.Germany ,TheZett.Germany ,VERTIKAL19.Germany ,Vik1ng.Germany ,Werner__Herzog.Germany ,xxTheGoDxx.Germany ,christoskal.Greece ,OrangeJuliusPage.Greece ,Poromenos.Greece ,gerusz.Hungary ,marmulak.Hungary ,mszegedy.Hungary ,shinarit.Hungary ,alexmikli.Iceland ,ameya2693.India ,eaturbrainz.Israel ,gprime.Israel ,Adahn5.Italy ,improb.Italy ,IronMew.Italy ,occupythekitchen.Italy ,Dissentient.Latvia ,Airazz.Lithuania ,Dragoniel.Lithuania ,Strazdas1.Lithuania ,Sunjammer0037.Lithuania ,_vargas_.Lithuania ,himit.Malta ,hseldon10.Mexico ,Amanoo.Netherlands ,blockpro156.Netherlands ,BorgDrone.Netherlands ,crackanape.Netherlands ,Jasper1984.Netherlands ,jippiejee.Netherlands ,LaoBa.Netherlands ,Merari01.Netherlands ,ReinierPersoon.Netherlands ,savois-faire.Netherlands ,small_trunks.Netherlands ,SpHornet.Netherlands ,TheActualAWdeV.Netherlands ,TheFlyingBastard.Netherlands ,TheRufmeisterGeneral.Netherlands ,TomSwirly.Netherlands ,Tozapeloda77.Netherlands ,zazzlekdazzle.Netherlands ,AntiChr1st.Norway ,Arve.Norway ,bobosuda.Norway ,foamed.Norway ,rdzzl.Norway ,rubygeek.Norway ,Soltheron.Norway ,TheJack38.Norway ,tso.Norway ,vintermann.Norway ,W00ster.Norway ,Imperium_Dragon.Philippines ,Jakkubus.Poland ,yoshi314.Poland ,FuujinSama.Portugal ,omegaxLoL.Portugal ,adevland.Romania ,dumnezero.Romania ,florinandrei.Romania ,NilacTheGrim.Romania ,postblitz.Romania ,Aemilius_Paulus.Russia ,BabyWookie.Russia ,thefran.Russia ,OmegaVesko.Serbia ,cruyff8.Spain ,Erratic85.Spain ,Eryemil.Spain ,LupineChemist.Spain ,Miguelinileugim.Spain ,MithranArkanere.Spain ,redlightsaber.Spain ,segagamer.Spain ,turtleeatingalderman.Spain ,effa94.Sweden ,essbeck.Sweden ,Falsus.Sweden ,helm.Sweden ,Hovsky.Sweden ,PatHeist.Sweden ,Platypuskeeper.Sweden ,rabbitlion.Sweden ,Rhamni.Sweden ,splergel.Sweden ,theCroc.Sweden ,TinyTinyDwarf.Sweden ,xmnstr.Sweden ,Milleuros.Switzerland ,alexfrancisburchard.Turkey ,Redhaired103.Turkey ,killerstorm.Ukraine
516, tyrant, 0, 0.0, 1.0, 1.0, 0, 0, 1.0, 0.6428571428571429, 0.8, 1.0, 0.3333333333333333, 0.9090909090909091, 0.5, 0.7027027027027027, 0.0, 0.3333333333333333, 0, 0.9512195121951219, 0.5789473684210527, 0, 0.2, 1.0, 0.8333333333333334, 0.3333333333333333, 1.0, 0.0, 0, 1.0, 1.0, 0.3333333333333333, 0.40476190476190477, 0, 1.0, 0.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.75, 0.9, 0.5, 0.2727272727272727, 0, 1.0, 1.0, 0.7777777777777778, 0.3333333333333333, 1.0, 0.782608695652174, 0, 0.6, 0.14285714285714285, 0.4444444444444444, 0.0, 0.9333333333333333, 0.5, 0, 1.0, 1.0, 0.5, 0.125, 0, 0.4835164835164835, 1.0, 1.0, 0.26666666666666666, 0.45161290322580644, 0, 0.4, 0, 0, 0, 0.5, 1.0, 0.6666666666666666, 1.0, 0, 0.25, 1.0, 1.0, 0.4, 0.0, 0.0, 0.13157894736842105, 0.5384615384615384, 0.8461538461538461, 0.5909090909090909, 0.5454545454545454, 0, 0, 0.7142857142857143, 1.0, 1.0, 0, 0.6363636363636364, 0, 0, 1.0, 0.8888888888888888, 0.5833333333333334, 1.0, 0, 0.2857142857142857, 0.5, 0, 1.0, 0.5714285714285714, 1.0, 0.88, 0, 0, 0.5555555555555556, 0.7857142857142857, 0.42857142857142855, 0.0, 0.14285714285714285, 0.25, 0.5, 0, 1.0, 0, 0, 0.5, 0.6, 0.0, 0.0, 0.8888888888888888, 0.5, 0.9333333333333333, 0, 0, 1.0, 0, 0.8, 0.75, 0.75, 0.5, 0.875, 0.23880597014925373, 0.5, 1.0, 0, 0.2, 1.0, 0.5, 0, 0.0, 1.0, 0.0, 0, 0.8636363636363636, 1.0, 0, 1.0, 0.2, 0, 0, 0.5, 0, 1.0, 0.5, 0.8666666666666667, 0, 0, 0.0, 0.0, 0, 0.0
516, autocrat, 0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.09090909090909091, 0.0, 0.21621621621621623, 1.0, 0.0, 0, 0.0, 0.3684210526315789, 0, 0.8, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0, 0.0, 0.0, 0.6666666666666666, 0.35714285714285715, 0, 0.0, 0.0, 0.05128205128205128, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25, 0.09090909090909091, 0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.17391304347826086, 0, 0.0, 0.5714285714285714, 0.2222222222222222, 0.5, 0.06666666666666667, 0.0, 0, 0.0, 0.0, 0.0, 0.875, 0, 0.0, 0.0, 0.0, 0.4666666666666667, 0.45161290322580644, 0, 0.4, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.25, 0.0, 0.0, 0.3, 1.0, 0.0, 0.7894736842105263, 0.38461538461538464, 0.07692307692307693, 0.3181818181818182, 0.09090909090909091, 0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0.0, 0.1111111111111111, 0.08333333333333333, 0.0, 0, 0.0, 0.25, 0, 0.0, 0.0, 0.0, 0.08, 0, 0, 0.0, 0.0, 0.5714285714285714, 0.5, 0.14285714285714285, 0.0, 0.14285714285714285, 0, 0.0, 0, 0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0, 0.2, 0.0, 0.25, 0.16666666666666666, 0.125, 0.746268656716418, 0.5, 0.0, 0, 0.2, 0.0, 0.0, 0, 0.0, 0.0, 1.0, 0, 0.09090909090909091, 0.0, 0, 0.0, 0.3333333333333333, 0, 0, 0.5, 0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0
516, despot, 0, 1.0, 0.0, 0.0, 0, 0, 0.0, 0.35714285714285715, 0.0, 0.0, 0.6666666666666666, 0.0, 0.5, 0.08108108108108109, 0.0, 0.6666666666666666, 0, 0.04878048780487805, 0.05263157894736842, 0, 0.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 1.0, 0, 0.0, 0.0, 0.0, 0.23809523809523808, 0, 0.0, 1.0, 0.6153846153846154, 0.0, 0.0, 0.0, 0.0, 0.1, 0.25, 0.6363636363636364, 0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.0, 0.043478260869565216, 0, 0.4, 0.2857142857142857, 0.3333333333333333, 0.5, 0.0, 0.5, 0, 0.0, 0.0, 0.5, 0.0, 0, 0.5164835164835165, 0.0, 0.0, 0.26666666666666666, 0.0967741935483871, 0, 0.2, 0, 0, 0, 0.5, 0.0, 0.3333333333333333, 0.0, 0, 0.5, 0.0, 0.0, 0.3, 0.0, 1.0, 0.07894736842105263, 0.07692307692307693, 0.07692307692307693, 0.09090909090909091, 0.36363636363636365, 0, 0, 0.2857142857142857, 0.0, 0.0, 0, 0.36363636363636365, 0, 0, 0.0, 0.0, 0.3333333333333333, 0.0, 0, 0.7142857142857143, 0.25, 0, 0.0, 0.42857142857142855, 0.0, 0.04, 0, 0, 0.4444444444444444, 0.21428571428571427, 0.0, 0.5, 0.7142857142857143, 0.75, 0.35714285714285715, 0, 0.0, 0, 0, 0.5, 0.4, 1.0, 0.0, 0.1111111111111111, 0.5, 0.06666666666666667, 0, 0, 0.0, 0, 0.0, 0.25, 0.0, 0.3333333333333333, 0.0, 0.014925373134328358, 0.0, 0.0, 0, 0.6, 0.0, 0.5, 0, 1.0, 0.0, 0.0, 0, 0.045454545454545456, 0.0, 0, 0.0, 0.4666666666666667, 0, 0, 0.0, 0, 0.0, 0.5, 0.13333333333333333, 0, 0, 1.0, 1.0, 0, 1.0
517, undesirable, 0.2, 0.75, 0.0, 0.2727272727272727, 0.3333333333333333, 0.2631578947368421, 0.2, 0.1111111111111111, 0.2, 0.5714285714285714, 0.0, 0.25, 0.38461538461538464, 0.26875, 0.6, 0.0, 0.5, 0.3333333333333333, 0.6, 0.11764705882352941, 0.2222222222222222, 0.0, 0.6075949367088608, 0.0, 0.5, 0.0, 1.0, 0.5, 0.18181818181818182, 0.8, 0.1111111111111111, 0.0, 0.2222222222222222, 0.3333333333333333, 0.1875, 0.2222222222222222, 0.0, 0.4166666666666667, 0.125, 0.4117647058823529, 0.6363636363636364, 0.75, 0.0, 0.25, 0.0, 0.2, 0.0, 0.5294117647058824, 0.14285714285714285, 0.4, 0.42857142857142855, 0.3181818181818182, 0.52, 0.5714285714285714, 1.0, 0.0, 0.2, 0.7272727272727273, 0.109375, 0.4117647058823529, 0.6, 0.0, 0.1111111111111111, 0.3333333333333333, 0.2727272727272727, 0.14285714285714285, 0.08333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666, 0, 0.7142857142857143, 0.0, 0.3333333333333333, 0.6, 0.0, 0.5, 0.125, 0.375, 0.8095238095238095, 0.8571428571428571, 0.3333333333333333, 0.0, 0.75, 0.5495495495495496, 0.425, 0.7058823529411765, 0.0, 0.36363636363636365, 0.29411764705882354, 0.4117647058823529, 0.05555555555555555, 0.0, 0.55, 0.4305555555555556, 0.1875, 0.0, 0.6666666666666666, 0.65, 0.5, 0.25, 0.23809523809523808, 1.0, 0.6923076923076923, 0.46153846153846156, 0.375, 0.3333333333333333, 0.5, 0.8928571428571429, 0.5789473684210527, 0.4, 0.2, 0.46153846153846156, 0.75, 0.5, 0.4444444444444444, 0.3333333333333333, 0.1875, 0.6666666666666666, 0.0, 0.0, 0.7083333333333334, 0.38461538461538464, 0.0, 0.3333333333333333, 0.4117647058823529, 0.5333333333333333, 1.0, 0.125, 0.4, 0.5, 0.0, 0.25, 0.07407407407407407, 0.9, 0.0, 0.16666666666666666, 0.7142857142857143, 0.25, 0.36363636363636365, 0.3333333333333333, 0.09090909090909091, 0.65, 0.22857142857142856, 0.5, 0.4, 0.7391304347826086, 0.7307692307692307, 0.0, 0.7777777777777778, 0.0, 0, 0.3333333333333333, 0.4230769230769231, 0.3333333333333333, 0.45454545454545453, 0.25, 0.2222222222222222, 0.42857142857142855, 0.4666666666666667, 0.375, 0.25, 0.2777777777777778, 0.0, 0.75, 0.18181818181818182, 0.5882352941176471
517, unwanted, 0.8, 0.25, 1.0, 0.7272727272727273, 0.6666666666666666, 0.7368421052631579, 0.8, 0.8888888888888888, 0.8, 0.42857142857142855, 1.0, 0.75, 0.6153846153846154, 0.73125, 0.4, 1.0, 0.5, 0.6666666666666666, 0.4, 0.8823529411764706, 0.7777777777777778, 1.0, 0.3924050632911392, 1.0, 0.5, 1.0, 0.0, 0.5, 0.8181818181818182, 0.2, 0.8888888888888888, 1.0, 0.7777777777777778, 0.6666666666666666, 0.8125, 0.7777777777777778, 1.0, 0.5833333333333334, 0.875, 0.5882352941176471, 0.36363636363636365, 0.25, 1.0, 0.75, 1.0, 0.8, 1.0, 0.47058823529411764, 0.8571428571428571, 0.6, 0.5714285714285714, 0.6818181818181818, 0.48, 0.42857142857142855, 0.0, 1.0, 0.8, 0.2727272727272727, 0.890625, 0.5882352941176471, 0.4, 1.0, 0.8888888888888888, 0.6666666666666666, 0.7272727272727273, 0.8571428571428571, 0.9166666666666666, 1.0, 1.0, 1.0, 0.3333333333333333, 0, 0.2857142857142857, 1.0, 0.6666666666666666, 0.4, 1.0, 0.5, 0.875, 0.625, 0.19047619047619047, 0.14285714285714285, 0.6666666666666666, 1.0, 0.25, 0.45045045045045046, 0.575, 0.29411764705882354, 1.0, 0.6363636363636364, 0.7058823529411765, 0.5882352941176471, 0.9444444444444444, 1.0, 0.45, 0.5694444444444444, 0.8125, 1.0, 0.3333333333333333, 0.35, 0.5, 0.75, 0.7619047619047619, 0.0, 0.3076923076923077, 0.5384615384615384, 0.625, 0.6666666666666666, 0.5, 0.10714285714285714, 0.42105263157894735, 0.6, 0.8, 0.5384615384615384, 0.25, 0.5, 0.5555555555555556, 0.6666666666666666, 0.8125, 0.3333333333333333, 1.0, 1.0, 0.2916666666666667, 0.6153846153846154, 1.0, 0.6666666666666666, 0.5882352941176471, 0.4666666666666667, 0.0, 0.875, 0.6, 0.5, 1.0, 0.75, 0.9259259259259259, 0.1, 1.0, 0.8333333333333334, 0.2857142857142857, 0.75, 0.6363636363636364, 0.6666666666666666, 0.9090909090909091, 0.35, 0.7714285714285715, 0.5, 0.6, 0.2608695652173913, 0.2692307692307692, 1.0, 0.2222222222222222, 1.0, 0, 0.6666666666666666, 0.5769230769230769, 0.6666666666666666, 0.5454545454545454, 0.75, 0.7777777777777778, 0.5714285714285714, 0.5333333333333333, 0.625, 0.75, 0.7222222222222222, 1.0, 0.25, 0.8181818181818182, 0.4117647058823529
518, undress, 0.06666666666666667, 0, 0, 0.0, 1.0, 0.0, 0.2727272727272727, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.7368421052631579, 0.0, 0, 0.0, 0.3333333333333333, 0, 0, 0, 0.0, 0, 0.18181818181818182, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.08333333333333333, 0, 0.5, 0.0, 0, 0, 0.125, 0.0, 0.0, 0, 0.23076923076923078, 0.3333333333333333, 0.0, 0.0, 0.75, 1.0, 0, 0, 0.0, 0.0, 0.6666666666666666, 0.0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.3333333333333333, 0, 0.16666666666666666, 0.75, 0.0, 0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.25, 0.125, 0.0, 0.10869565217391304, 0.0, 1.0, 0.25, 0.0, 0.1, 0.5, 1.0, 1.0, 0.0, 0.25, 0, 0, 1.0, 0.0, 0.2, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 0.6666666666666666, 0.0, 0.5, 0.0, 0, 0, 0.0, 0.07692307692307693, 0, 0.5, 0.0, 0.3, 0.0, 0.0, 1.0, 0.5, 0.0, 0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5, 0.5714285714285714, 0.16666666666666666, 0.16666666666666666, 0.0, 0, 1.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0, 0.0, 0, 0.16666666666666666, 0.0, 0.0, 0, 0.0, 0.0, 0.5, 1.0, 0.0, 0, 0.5, 0.25, 0
518, peel, 0.9333333333333333, 0, 0, 1.0, 0.0, 1.0, 0.7272727272727273, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 0.2631578947368421, 1.0, 0, 1.0, 0.6666666666666666, 0, 0, 0, 1.0, 0, 0.8181818181818182, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0.9166666666666666, 0, 0.5, 1.0, 0, 0, 0.875, 1.0, 1.0, 0, 0.7692307692307693, 0.6666666666666666, 1.0, 1.0, 0.25, 0.0, 0, 0, 1.0, 1.0, 0.3333333333333333, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 1.0, 0.6666666666666666, 0, 0.8333333333333334, 0.25, 1.0, 0, 0.6666666666666666, 1.0, 1.0, 1.0, 0.75, 0.875, 1.0, 0.8913043478260869, 1.0, 0.0, 0.75, 1.0, 0.9, 0.5, 0.0, 0.0, 1.0, 0.75, 0, 0, 0.0, 1.0, 0.8, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0, 0.3333333333333333, 1.0, 0.5, 1.0, 0, 0, 1.0, 0.9230769230769231, 0, 0.5, 1.0, 0.7, 1.0, 1.0, 0.0, 0.5, 1.0, 0, 1.0, 1.0, 1.0, 0.8333333333333334, 0.5, 0.42857142857142855, 0.8333333333333334, 0.8333333333333334, 1.0, 0, 0.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0, 1.0, 0, 0.8333333333333334, 1.0, 1.0, 0, 1.0, 1.0, 0.5, 0.0, 1.0, 0, 0.5, 0.75, 0
519, ungrateful, 1.0, 0.3333333333333333, 1.0, 1.0, 0, 0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.6666666666666666, 1.0, 0.5, 0.875, 1.0, 1.0, 0.0, 0, 1.0, 1.0, 0, 0, 1.0, 0.5, 0.8421052631578947, 0.3333333333333333, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0.0, 0, 1.0, 1.0, 0, 0.85, 0, 0.5714285714285714, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 1.0, 1.0, 0.75, 0, 0, 1.0, 0.9333333333333333, 0.5714285714285714, 1.0, 0.0, 0, 1.0, 0.0, 0.0, 0, 0, 0.8181818181818182, 1.0, 0, 0, 0, 1.0, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 1.0, 0, 0.0, 1.0, 0.5, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0.5, 0, 1.0, 0, 1.0, 0.5, 0.0, 0, 1.0, 0.5, 1.0, 0, 1.0, 0.7777777777777778, 1.0, 0, 1.0, 0.0, 0.6666666666666666, 0, 0.3333333333333333, 0, 0, 1.0, 1.0, 0, 0, 0.5555555555555556, 0.5, 0, 1.0, 0, 1.0, 0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.75, 1.0, 0.5, 0, 0, 0.0, 0.6666666666666666, 1.0, 1.0, 0, 0, 1.0, 0.6666666666666666, 1.0, 0, 1.0, 0, 0.3333333333333333, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0
519, thankless, 0.0, 0.6666666666666666, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.3333333333333333, 0.0, 0.5, 0.125, 0.0, 0.0, 1.0, 0, 0.0, 0.0, 0, 0, 0.0, 0.5, 0.15789473684210525, 0.6666666666666666, 0.0, 0.0, 0, 0.0, 0, 0, 0.0, 1.0, 0, 0.0, 0.0, 0, 0.15, 0, 0.42857142857142855, 0.0, 0.0, 0.3333333333333333, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0, 0, 0.0, 0.06666666666666667, 0.42857142857142855, 0.0, 1.0, 0, 0.0, 1.0, 1.0, 0, 0, 0.18181818181818182, 0.0, 0, 0, 0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0.0, 0, 1.0, 0.0, 0.5, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.5, 0, 0.0, 0, 0.0, 0.5, 1.0, 0, 0.0, 0.5, 0.0, 0, 0.0, 0.2222222222222222, 0.0, 0, 0.0, 1.0, 0.3333333333333333, 0, 0.6666666666666666, 0, 0, 0.0, 0.0, 0, 0, 0.4444444444444444, 0.5, 0, 0.0, 0, 0.0, 0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.5, 0, 0, 1.0, 0.3333333333333333, 0.0, 0.0, 0, 0, 0.0, 0.3333333333333333, 0.0, 0, 0.0, 0, 0.6666666666666666, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0
520, unload, 0.5714285714285714, 0.6666666666666666, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9, 0.5, 0.6666666666666666, 0.0, 0.0, 0.0, 0.6, 0, 0.8, 0.42105263157894735, 0, 1.0, 0.0, 0.0, 1.0, 0.10714285714285714, 0.45454545454545453, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.0, 0.8888888888888888, 0.0, 0.5555555555555556, 0.75, 0.3333333333333333, 1.0, 0.5, 0.6, 0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0.15384615384615385, 0, 0.0, 0.5, 0, 0, 0.0, 0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.36363636363636365, 1.0, 0.6, 0.0, 0.4, 0.0, 0.3333333333333333, 0.8333333333333334, 0, 0.0, 0.0, 0.5, 1.0, 0, 0.6, 1.0, 0.75, 0, 1.0, 0.5, 0.625, 0.2, 1.0, 0.8571428571428571, 0.2, 0.0, 0.6, 0.0, 0.7, 0, 0.05555555555555555, 0.6666666666666666, 0.23809523809523808, 0.18032786885245902, 0.0967741935483871, 0.25806451612903225, 0.125, 0.2222222222222222, 0.3333333333333333, 0, 0.0, 0.5, 0.0, 1.0, 0.0, 1.0, 0.5, 0.007874015748031496, 1.0, 0, 0.0, 0.5, 0, 1.0, 0.1, 0.11764705882352941, 0.75, 0, 0.0, 0.125, 0.6666666666666666, 0.0, 0, 0.6666666666666666, 1.0, 0.15384615384615385, 0.16666666666666666, 0.5, 0.8571428571428571, 0.7142857142857143, 0.0, 0.6666666666666666, 0.0, 0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.5, 0, 1.0, 0.5555555555555556, 0.25, 0.0, 0.35, 1.0, 0.0, 0.4, 0.0, 0.8888888888888888, 0.05, 1.0, 0.0, 0.0, 0, 0.6666666666666666, 1.0, 0.38636363636363635, 0.03333333333333333, 0.08333333333333333, 0.42857142857142855, 0, 0.625, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 1.0, 0.0, 0.2
520, discharge, 0.42857142857142855, 0.3333333333333333, 1.0, 0.0, 1.0, 1.0, 0.0, 0.1, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0, 0.4, 0, 0.2, 0.5789473684210527, 0, 0.0, 1.0, 1.0, 0.0, 0.8928571428571429, 0.5454545454545454, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 0.0, 0.3333333333333333, 1.0, 0.1111111111111111, 1.0, 0.4444444444444444, 0.25, 0.6666666666666666, 0.0, 0.5, 0.4, 0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0.8461538461538461, 0, 1.0, 0.5, 0, 0, 1.0, 0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6363636363636364, 0.0, 0.4, 1.0, 0.6, 1.0, 0.6666666666666666, 0.16666666666666666, 0, 1.0, 1.0, 0.5, 0.0, 0, 0.4, 0.0, 0.25, 0, 0.0, 0.5, 0.375, 0.8, 0.0, 0.14285714285714285, 0.8, 1.0, 0.4, 1.0, 0.3, 0, 0.9444444444444444, 0.3333333333333333, 0.7619047619047619, 0.819672131147541, 0.9032258064516129, 0.7419354838709677, 0.875, 0.7777777777777778, 0.6666666666666666, 0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.5, 0.9921259842519685, 0.0, 0, 1.0, 0.5, 0, 0.0, 0.9, 0.8823529411764706, 0.25, 0, 1.0, 0.875, 0.3333333333333333, 1.0, 0, 0.3333333333333333, 0.0, 0.8461538461538461, 0.8333333333333334, 0.5, 0.14285714285714285, 0.2857142857142857, 1.0, 0.3333333333333333, 1.0, 0, 0.3333333333333333, 0.8333333333333334, 1.0, 0.5, 0, 0.0, 0.4444444444444444, 0.75, 1.0, 0.65, 0.0, 1.0, 0.6, 1.0, 0.1111111111111111, 0.95, 0.0, 1.0, 1.0, 0, 0.3333333333333333, 0.0, 0.6136363636363636, 0.9666666666666667, 0.9166666666666666, 0.5714285714285714, 0, 0.375, 0.3333333333333333, 0.3333333333333333, 1.0, 0.5, 0.0, 1.0, 0.8
521, unwieldy, 0.0, 0.0, 0, 1.0, 0, 1.0, 1.0, 0.0, 1.0, 1.0, 0, 1.0, 1.0, 0.6363636363636364, 1.0, 1.0, 1.0, 0.8, 0, 0, 0.0, 0.6666666666666666, 0.0, 0, 0, 0, 1.0, 0.0, 0.0, 0, 0.6, 0, 1.0, 0, 0, 0.0, 0, 0.0, 1.0, 0.25, 1.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0.75, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 1.0, 0.0, 1.0, 1.0, 1.0, 0, 1.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.25, 0, 1.0, 0.0, 1.0, 1.0, 0, 0.5, 0.0, 0.5, 0, 0, 1.0, 0.75, 0.6666666666666666, 0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0.7142857142857143, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.42857142857142855, 1.0, 0, 0, 0.0, 1.0, 1.0, 0.0, 0, 0.0, 0, 0.0, 0, 0, 0, 0, 0.0, 1.0, 0, 0.0, 0.7777777777777778, 1.0, 1.0, 0, 0.0, 0, 0.5, 0.5, 1.0, 0.0, 0.0, 0, 1.0, 1.0, 0.0, 0, 0.25, 0.8571428571428571, 0, 1.0, 1.0, 1.0, 0.5, 0.5, 0, 0.0, 0, 0, 0, 0.75
